query_idx,video_id_gt,timestamp_start_gt,timestamp_end_gt,query_text,strategy,latency_server_total_ms,keyframe_1,keyframe_2,keyframe_3,keyframe_4,keyframe_5
75,lxK1YI644Lw,18.4,60.2,"Following the instructions on the screen, the woman lies on the mat with her arms and legs raised, slowly lifting her torso to touch her heels in rhythm with the upbeat pop and electronic music playing in the gym.",both,4394.89,0J0Tjqc4efY_1340,5_ktCUWKhm0_84034,0J0Tjqc4efY_1985,lxK1YI644Lw_910,vOTU-xNzQlo_1364
76,mmuViuXyhfo,14.28,34.167,"A man in a blue polo, standing behind a table with two power inverters, explains the features of a 3000-watt model, gesturing towards it with his hand.",both,4247.19,aXV-U1p2owM_74635,EF2xlJIGFdQ_12763,v2Tlscx1Rzc_18823,r6BeiY06VuQ_1347,mmuViuXyhfo_4451
77,mmuViuXyhfo,34.167,148.681,"A man in a blue polo is standing at a trade show booth, enthusiastically explaining the features of a Xantrex power inverter, highlighting its true sine wave technology and remote control capabilities.",both,4342.86,-l9fxSCGJ4M_2733,r6BeiY06VuQ_1835,55Ijvvme2kg_1944,XdDESCBRIXk_1354,y9XYO9d9H94_11689
78,o0LY74Q2BOs,0.0,8.057324263038549,"A stylized blue scorpion takes center stage against a dark backdrop, illuminated by beams of light as a sword being drawn, followed by an explosion and a woman's scream, play out in the background.",both,4446.39,EF2xlJIGFdQ_73603,nIItBe0qd4s_99,EF2xlJIGFdQ_66920,EF2xlJIGFdQ_94458,EF2xlJIGFdQ_34541
79,o0LY74Q2BOs,8.8,77.83637188208617,"As a stylized blue scorpion explodes on a dark background, a woman with long dark hair, wearing a black and white patterned top, appears on screen and speaks directly to the camera against a vibrant, striped background, maintaining a neutral expression throughout the video.",both,4883.1,lHTNcPpLMao_55,hZEkzHGQUnw_28513,aXV-U1p2owM_23945,TnMrrg9ssXA_204139,hZEkzHGQUnw_29482
80,o0MMAUX2dCo,10.0,57.02820861678005,"A large white semi-truck, parked in front of a brick building with a ""SOLD"" sign, idles loudly on an overcast day, the sound reverberating off the building. As a man approaches, he speaks excitedly about the truck, his voice nearly drowned out by the engine and a honking horn.",both,4551.88,6o0sN5psy1I_3489,o0MMAUX2dCo_287,6o0sN5psy1I_444,_VYaTE0Dll8_305,6o0sN5psy1I_1785
81,o0MMAUX2dCo,57.433,62.433,"As the semi-truck sale concludes, the word ""SOLD"" fills the screen, dramatically illuminated against a black background, accompanied by the excited voices of a man and a woman celebrating the deal.",both,4352.07,R8N7S0evA7o_9231,o0MMAUX2dCo_1778,vDrpSVLIn_c_1738,o0MMAUX2dCo_1867,xPYKV9H51Sc_37646
82,k53NKmTcnZ8,14.166,27.531065759637187,"A close-up shot reveals a sleek device, possibly a Nokia phone, displaying a simple instruction to turn on a light. As electronic music plays, the scene transitions to a presentation slide showcasing the rugged Nokia 800 Tough phone against a blue backdrop, while the music shifts to a metal genre.",both,4559.65,k53NKmTcnZ8_768,Wpz7F-Hk6jU_4259,k53NKmTcnZ8_168,0e3GPea1Tyg_5795,k53NKmTcnZ8_755
83,k53NKmTcnZ8,28.333,210.133,"A man, standing before a large screen showcasing the Nokia 800 Tough phone, details its impressive durability and battery life, emphasizing its military-grade construction and showcasing its features with accompanying visuals of people using the phone in various scenarios.",both,4544.44,k53NKmTcnZ8_1153,QQ7rdcWxF2o_403,k53NKmTcnZ8_768,0e3GPea1Tyg_15699,k53NKmTcnZ8_755
84,kHEIxjGZFfY,0.0,77.61,"A man, standing in front of a car with its hood open, shows off a small, rectangular anti-gravity battery jump starter, explaining that he's never used it before but is going to try and start his car with a flat battery.",both,4713.7,TxkHJX93K0U_725,U9SraX8Z1m8_8867,U9SraX8Z1m8_8827,R6dNb64RPIE_11399,oNToiUmx4RE_10636
85,kHEIxjGZFfY,77.61,83.783,"The man, having successfully jump-started his car using the device, exclaims, ""Well, that does prove it works,"" as the camera focuses on the intricate details of the car engine, its polished components gleaming under the hood.",both,4765.44,kHEIxjGZFfY_2371,n9L_TaFKL6w_8571,_snYLAkee0g_1770,gUHQnkOkeX8_10632,_isbRnpfyik_3327
86,crEbc_uPl5g,0.0,10.066,"Against a white background, a small brown pixelated block appears in the center, soon joined by other colorful blocks, while an upbeat electronic pop song plays.",both,4634.47,cnpdnEL2O3M_28,KIZTu8O681g_280,KIZTu8O681g_226,cnpdnEL2O3M_18,-IiTYqQKXlg_82
87,crEbc_uPl5g,15.066,143.666,"A man speaks in a foreign language, demonstrating how to download music from YouTube on a cracked tablet, the screen changing as he navigates through the process, eventually playing a snippet of electronic pop music.",both,4641.67,4JsjkyuzfdI_6273,crEbc_uPl5g_3779,crEbc_uPl5g_4301,6mNFQsWIoDw_1364,crEbc_uPl5g_4260
88,cyQJml1jA-4,4.705,40.542040816326534,"A white Ford Focus, with its sleek design and sporty features like alloy wheels and a rear spoiler, is presented in a dealership lot while a man details its specifications, including its engine, transmission, and various features.",both,4667.35,cyQJml1jA-4_161,WDfHSGW-IDg_2633,cyQJml1jA-4_1090,YJV5yWfrB98_1473,WDfHSGW-IDg_948
89,cyQJml1jA-4,40.559,69.458,"The video transitions from the exterior of the white Ford Focus to a close-up shot of the car's interior, showcasing its modern design and features like Bluetooth connectivity, a manual gear shift, and various safety features, as a man's voice highlights them.",both,5074.8,cyQJml1jA-4_1090,cyQJml1jA-4_1398,cyQJml1jA-4_352,cyQJml1jA-4_974,sO3wd7X-l7U_672
90,bOb7bmd0IpE,0.0,86.378231292517,"A man passionately sings on an outdoor stage, bathed in the warm glow of the setting sun, as the crowd raises their hands, swaying to the rhythm of the music.",both,4392.2,bOb7bmd0IpE_1570,R-PiTIAHx10_4610,hGTaWfriqfs_2837,bXAlepngbt8_7109,bXAlepngbt8_6927
91,bOb7bmd0IpE,87.153,188.555,"As the sun sets, casting a warm glow on the stage, the man continues his passionate performance, transitioning from soulful Rhythm & Blues to upbeat Pop songs, the crowd's energy echoing his as they sing along, their hands raised in unison.",both,4938.47,GPsHvcZcdSI_971,bXAlepngbt8_6927,GPsHvcZcdSI_592,bXAlepngbt8_6023,pPXltWFLIys_700
92,bmikC7Q_cCo,0.0,66.03755102040816,"A sleek gray sedan sits parked in a car dealership lot, as a woman's voice cheerfully lists its features, from its spacious interior to its impressive safety features.",both,4817.76,bmikC7Q_cCo_1873,aXV-U1p2owM_131659,qa2mYy0ZDB4_13498,ZbBxg8YUG1g_2405,R9KJXzVRG2Q_2771
93,bmikC7Q_cCo,66.099,125.024,"As upbeat pop music plays, the camera pans around the interior of the car, showing off the sleek black leather seats with red stitching and the sporty manual gear shift.",both,4621.76,BcFpM4upfxo_1348,bmikC7Q_cCo_1873,6o0sN5psy1I_3313,05j4tIvoC8o_735,ZIdFAGJrlCw_4878
94,bsMWDyBpDsM,2.902,17.484625850340137,"A group of hikers are walking on a dusty road towards their campsite, having completed their hike. The man leading the group, slightly obscured by wind noise, announces their return and discusses their final mileage.",both,4786.88,xE_KhtWSO5M_458,DVCtum4hn2Y_735,Yw5_IfvHueo_2543,k8yiLJQcKJI_1358,bsMWDyBpDsM_433
95,bsMWDyBpDsM,17.817,37.137,"A group of hikers arrives at their campsite after 11 days on the trail, their tents arrayed across a large, open field beneath a partly cloudy sky.",both,4820.89,Yw5_IfvHueo_1073,oj_vKVJHv-M_12230,bsMWDyBpDsM_680,kihKzYriURM_2999,oj_vKVJHv-M_12266
96,ZfP-mTFTJcc,16.549,124.691,"A family of three, bathed in the warm glow of twinkling lights, smiles for a photo, then the scene shifts as they begin talking about their travel adventures, sharing stories of amusement parks, zoos, and a memorable road trip across America.",both,4902.11,rSP30MK3EGw_757,IyM5C_selCk_6708,hZEkzHGQUnw_8335,rSP30MK3EGw_3786,5_ktCUWKhm0_155362
97,ZfP-mTFTJcc,124.691,132.932,"As a black and white photograph of three people sharing a joyful moment appears on screen, a woman speaks firmly, her voice overlapping with the end of a man's sentence as he wraps up the first episode of a podcast.",both,4983.45,ZrIDTPkRa_c_4779,L76mz5AOOIE_2624,4-QV0hA-Q_w_829,WyXJK36bw78_9870,1Gf2W3eYP28_3968
98,aCE8ShZ-jUE,5.0,9.079002267573696,"As the electronic music fades, the video transitions to display the ""FXEMPIRE"" logo, with its green ""FX"" and blue ""EMPIRE"" text, against a minimalist gray background, accompanied by a tagline attributing their technical analysis to ""IG,"" represented by a red logo at the bottom.",both,5219.08,aCE8ShZ-jUE_81,aCE8ShZ-jUE_274,aCE8ShZ-jUE_242,p_u5NTopEso_7105,0kpiM7TWDZY_2170
99,aCE8ShZ-jUE,14.7,60.033,"A man is analyzing a candlestick chart of the GBP/USD currency pair, pointing out a recent rally and highlighting a significant level at 1.3333, while anticipating the Federal Reserve's statement impact on the market.",both,4595.99,oA-BhGNK7qw_28800,L76mz5AOOIE_2545,cRIYcS6awZQ_2808,CL4qjTsj0i8_4654,5XLzU7sSBO4_2074
100,XRVAdIQ6RzY,0.0,6.006,"The video opens with the title ""Beauchain Builders"" displayed against a gradient blue background, followed by a montage of images showcasing the company's portfolio of homes and commercial buildings. Although a man's voice can be heard, the source is not visible, and he speaks about the value a deck can add to a home.",both,5265.81,XRVAdIQ6RzY_336,XRVAdIQ6RzY_605,XRVAdIQ6RzY_68,XRVAdIQ6RzY_1009,XRVAdIQ6RzY_471
101,XRVAdIQ6RzY,10.977,13.513,"As the man continues to extol the virtues of outdoor living, the video transitions to showcase a luxurious pool with a gently curved edge, framed by a pristine wooden deck, all captured beneath a vibrant blue sky.",both,4951.39,XlAanysVzzc_1836,XlAanysVzzc_349,XlAanysVzzc_145,IR6tTS8r6Jw_2540,XlAanysVzzc_1791
102,XdDESCBRIXk,9.109,158.958,"A man is adjusting the settings on a large soundboard, preparing for a concert. Behind him, the stage is set up on a flatbed trailer, illuminated by stage lights.  He talks about the process of setting up the elaborate sound system, which started weeks ago.  Later, a group of people gather around the truck, some enjoying food from boxes.",both,4870.63,XdDESCBRIXk_5703,XdDESCBRIXk_7082,bXAlepngbt8_5600,XdDESCBRIXk_2265,bXAlepngbt8_11415
103,XdDESCBRIXk,158.958,264.364,"The camera zooms in on the sound mixing console, showcasing the sound engineer's hands expertly navigating the faders and knobs.  A man with curly hair, illuminated by the console's lights, explains that while he doesn't get much of a break during the concert, he enjoys ""playing with the world's biggest stereo system."" As the music starts and the crowd cheers, the scene shifts to a backstage view, where the sound engineers remain hard at work ensuring a seamless audio experience for the audience.",both,5969.38,hGTaWfriqfs_2559,bXAlepngbt8_11157,g-Qft--wA9Q_9860,bXAlepngbt8_6563,Vv2KnmgUt-s_453
104,YZYYVnB0lB8,5.964,30.30204081632653,"A man dressed in a suit sits against a white background, gesturing with his right hand as he explains what a J curve is in private equity.",both,4520.76,hZEkzHGQUnw_48960,YZYYVnB0lB8_144,YZYYVnB0lB8_716,TnMrrg9ssXA_163873,xAfG9GHJ3Tk_3371
105,YZYYVnB0lB8,35.744,97.347,"A simple line graph illustrating a decline in investment over time is replaced by a J-curve graph, as a man explains the concept of a J-curve in private equity, his voice accompanied by occasional background music.",both,4810.7,YZYYVnB0lB8_144,TD2By_m9cCg_547,vt3IuJCKOMQ_697,YZYYVnB0lB8_716,X40MPQXah9U_5955
106,YttyCifTup0,0.0,129.133,"A woman sits at her kitchen table and prepares a breakfast of eggs, potatoes, avocado, and ham, explaining her food choices as she adds cheese to a tortilla.",both,4587.13,M8afiRNnB9s_6634,oA-BhGNK7qw_57535,ep4U3To3LRU_23319,xPYKV9H51Sc_23431,VkVB9hsAf3g_4805
107,YttyCifTup0,130.133,542.1,"The woman sits at her dining table and enjoys her meal of pasta with cheese, occasionally talking with someone off-camera about Korean food and her preference for spicy flavors.",both,4518.75,olZPuJTwh0s_12100,aw6rLeAo4gk_169206,oA-BhGNK7qw_57535,YttyCifTup0_3119,do2t7F13NNA_4409
108,Vu60fZgUVf4,10.243,75.809,"Two women, one with short curly hair in a light blazer and the other with long braided hair in a red shirt, sit side-by-side. The woman in the blazer introduces herself as Radia Scott Walker from Lexington, Kentucky, but shares that she grew up in rural Alabama during the segregated era, her words bringing a sense of reflection to her friendly smile.",both,5569.5,sIXsU2bGkqQ_5442,Vu60fZgUVf4_307,Vu60fZgUVf4_979,3HIvIoG-P1s_12568,4-QV0hA-Q_w_825
109,Vu60fZgUVf4,80.78,90.99,"Over a textured background reminiscent of mosaic tiles, the words ""NATIONAL MUSEUM of AFRICAN AMERICAN HISTORY & CULTURE"" stand out, while a bold ""SUBSCRIBE NOW"" encourages viewers to engage as upbeat pop music transitions to the sound of a man starting to speak.",both,5070.68,aXV-U1p2owM_103381,aXV-U1p2owM_129759,aXV-U1p2owM_27680,kcAivnYmQy8_225,urG3lSOOcW0_2171
110,Vv2KnmgUt-s,0.0,24.354,"A large crowd gathered in an arena, their cell phones glowing like fireflies as a band played on the brightly lit stage. The music, a blend of punk and pop, filled the air, punctuated by the cheers of the audience.",both,4536.76,Vv2KnmgUt-s_453,kkmPsAiIvuM_1724,EF2xlJIGFdQ_99513,k32ysBwfGrk_1703,Cbvn1hI7gR0_3825
111,Vv2KnmgUt-s,24.855,141.115,"The concert venue pulsates with energy as the band transitions from punk rock to a blend of pop and metal, captivating the massive crowd who wave their hands and sing along to the vibrant music.",both,4595.83,kkmPsAiIvuM_1724,Mlk1jgHTt2o_1472,ICJXXGd8ZOc_7933,MEqYM_4UbRs_953,Mlk1jgHTt2o_1415
112,WmDrqru_twQ,0.0,7.807,"The pitcher winds up and hurls the ball towards home plate as the batter swings, with the intense action captured against the backdrop of a sunny baseball field filled with cheering fans.",both,4549.84,PvlM8BEcsBg_4164,PvlM8BEcsBg_8487,PvlM8BEcsBg_544,PvlM8BEcsBg_3885,MwFpY7wY9-k_2149
113,WmDrqru_twQ,9.776,26.793,"The video transitions from a close-up of a man holding a baseball, likely examining it before a throw, to a wider shot of the bustling stadium with fans cheering as the game continues. You can hear the excited chatter of the crowd and a man describing the action, remarking on a fan's impressive catch.",both,5136.47,MwFpY7wY9-k_2951,MwFpY7wY9-k_1465,MwFpY7wY9-k_2924,MwFpY7wY9-k_2693,PvlM8BEcsBg_4164
114,U9kmCETbOxk,5.0,144.48,"A woman is giving a presentation on stage at a TEDx event, advocating for the importance of women in tech and promoting her idea for an online platform to inspire and empower girls interested in the field.",both,4527.88,U9kmCETbOxk_3697,U9kmCETbOxk_1261,U9kmCETbOxk_228,U9kmCETbOxk_3734,U9kmCETbOxk_497
115,U9kmCETbOxk,145.08,148.8259410430839,"As the speaker finishes her talk, the audience erupts in enthusiastic applause, their cheers echoing through the auditorium as a photo of Jessica Ingrey is displayed on the screen behind her.",both,4662.64,U9kmCETbOxk_3671,U9kmCETbOxk_3734,TwcvEnM8B3M_2505,U9kmCETbOxk_3697,osvkHQdxULg_1437
116,UDoQsT84auo,0.0,67.12,"A man in a black suit and gray cap rubs his face contemplatively before a peaceful gathering of people dressed in traditional attire, their soft chanting filling the air as they sit in rows on a blue mat spread across the ground.",both,4899.73,amTGcG8MMBc_1264,UGGUPyzw67w_3455,hZEkzHGQUnw_41985,UDoQsT84auo_1322,UDoQsT84auo_761
117,UDoQsT84auo,67.12,76.04,"A group of men, dressed in traditional attire, solemnly walk single file down a narrow path through the lush green woods, their quiet conversation a stark contrast to the earlier chanting.",both,4553.88,xE_KhtWSO5M_458,2llGbAybvB0_416,9PrAJGLXUuM_10391,2llGbAybvB0_412,xzjc8pPu1ZI_2323
118,UV43ALRlzmE,0.0,148.715,"A large blue and yellow industrial machine, illuminated by factory lights, hums and whirs as its various components move and interact, while a man explains its operation and functionality.",both,4575.78,EF2xlJIGFdQ_14580,y9XYO9d9H94_5474,EF2xlJIGFdQ_12763,XzN4MfKGwAo_2422,EF2xlJIGFdQ_14131
119,UV43ALRlzmE,148.715,169.536,"The large blue and yellow machine continues to operate, its metal and plastic parts moving rhythmically, accompanied by the loud whirring and hissing of machinery, as the operator expertly manipulates its levers.",both,4726.99,y9XYO9d9H94_5474,oA-BhGNK7qw_111202,y9XYO9d9H94_10643,XzN4MfKGwAo_4479,EF2xlJIGFdQ_88140
120,UZvpYQ-45No,0.0,26.033,"A young girl, bathed in soft light against a patterned wall, sits thoughtfully, her hand resting on her forehead, as a nearby conversation about spirits and a mysterious ""she"" unfolds.",both,4901.21,hZEkzHGQUnw_4307,vEOd8pdW8Ug_91,bodjiB29bOY_710,vEOd8pdW8Ug_41,VU9rzBQMErs_5018
121,UZvpYQ-45No,26.033,42.666,"The young girl, now seated on a leather couch, playfully makes faces at the camera, sticking out her tongue as a woman's voice, perhaps from off-screen, can be heard disagreeing and mentioning ""one of them"" and a ""club.""",both,4879.83,UZvpYQ-45No_356,KQQaI0lWHW0_577,da5BbuC6hQE_20994,IhoM6jese_Y_11591,VU9rzBQMErs_8473
122,UcKNIHy3aeQ,0.0,12.956734693877552,"A woman in a sparkling pink dress stands on stage, belting out a festive tune as the violin and piano accompany her merry melody.",both,4610.92,UcKNIHy3aeQ_611,UcKNIHy3aeQ_1691,8aysghEkxMs_3713,RQ-_gnDTz_Q_34,vDrpSVLIn_c_1625
123,UcKNIHy3aeQ,15.839,176.332,"As the woman in a pink gown belts out a Christmas song on stage, the backdrop alternates between a brightly lit Christmas tree and a sparkling star, creating a festive and visually dynamic performance.",both,4744.51,UcKNIHy3aeQ_611,UcKNIHy3aeQ_1691,UcKNIHy3aeQ_95,vDrpSVLIn_c_1625,vDrpSVLIn_c_1620
124,UmQe121ktuE,10.0,15.0,"A blonde woman, identified as Ciara Donlon, Founder & CEO of THEYA Healthcare, is speaking in a professional setting, addressing the pain points of women by turning them into design features.",both,4611.66,9PrAJGLXUuM_1537,UmQe121ktuE_303,_5IMTMSB6Hc_4353,L76mz5AOOIE_11596,Bo5pzWMsF4A_363
125,UmQe121ktuE,20.0,75.6,"Ciara demonstrates how to adjust the straps and back of a THEYA Healthcare bra, emphasizing its comfortable fit and suitability for post-surgery recovery, while explaining the design process and the benefits of the bamboo fabric, which is scientifically proven to be antibacterial and more absorbent than cotton.",both,5239.26,UmQe121ktuE_773,UmQe121ktuE_593,UmQe121ktuE_727,UmQe121ktuE_1173,UmQe121ktuE_135
126,MJiQqWDr_lc,0.0,138.2748299319728,"A lively group of dancers in coordinated blue outfits perform on a stage adorned with colorful curtains and a large screen displaying Japanese text, their energetic movements accompanied by upbeat pop music and the cheers of the audience.",both,4668.37,pPXltWFLIys_398,0e3GPea1Tyg_24178,xPYKV9H51Sc_17727,0e3GPea1Tyg_24704,MJiQqWDr_lc_7153
127,MJiQqWDr_lc,138.566,245.433,"The energetic dance performance continues on the stage, the dancers in blue moving in sync to the pop music as the audience claps along. A large white teddy bear stands out against the stage curtains, adding a playful touch to the lively atmosphere.",both,4886.28,MJiQqWDr_lc_112,MJiQqWDr_lc_3296,0e3GPea1Tyg_24178,MJiQqWDr_lc_5839,0e3GPea1Tyg_24704
128,JdACOoKdgAQ,0.733,6.4,"As the energetic punk music kicks in, the video showcases a minimalist design: white boxes containing letters float against a clean background, gradually arranging themselves to form the title card ""The ChannelPro Network"" in bold lettering.",both,4470.91,JdACOoKdgAQ_49,EsZG07lW9KU_4313,JdACOoKdgAQ_2808,Mrs_orFGM5Q_3285,oOiTZOSuTtI_2472
129,JdACOoKdgAQ,6.4,91.4,"A man, illuminated by soft lighting against a neutral wall, speaks directly to the camera about next-generation security, his tone confident and knowledgeable as he explains the concept and its importance.",both,4569.71,oBvw8UmeeHs_2687,RyZMWPrw8Dg_2286,XG8vW3blclY_880,MSfDVu3i9mE_2249,NEVcw_yaouk_5410
130,Jzl1EmgJc1I,11.911,133.79337868480727,"A dragon boat race is underway, the rowers intensely focused as their oars slice through the water, the sound of their synchronized paddling mixing with the cheers and shouts of the crowd and the announcer's commentary.",both,4906.1,Jzl1EmgJc1I_780,Jzl1EmgJc1I_649,1dikAGqQ3hs_2846,kvYb9xwQixA_2112,WR60bYipVU8_2023
131,Jzl1EmgJc1I,138.805,147.413,"The video transitions from the excitement of the dragon boat race to a promotional segment for Asia Trend Magazine, featuring a montage of captivating images showcasing the magazine's diverse content, all while a voice speaks, seemingly addressing the viewer.",both,4865.26,Jzl1EmgJc1I_780,Jzl1EmgJc1I_1344,Jzl1EmgJc1I_4370,EF2xlJIGFdQ_59274,n31ZUJiHty8_101
132,KGjAytMacAA,0.0,201.201,"A woman with long dark hair, wearing a plaid blazer, sits on a dimly lit stage, passionately singing into a microphone as a man plays electric guitar beside her.",both,4975.24,KGjAytMacAA_1675,KGjAytMacAA_5025,KGjAytMacAA_335,KGjAytMacAA_5695,-QEfaBLGPQk_9069
133,KGjAytMacAA,201.201,203.203,"The woman, no longer on stage, beams in the dimly lit room, the faint sounds of the ongoing concert echoing behind her.",both,4696.23,kSG2J6saxl0_602,kSG2J6saxl0_1804,8aysghEkxMs_372,lHTNcPpLMao_2846,kkmPsAiIvuM_784
134,Ktkdr0OHQms,0.0,3.8369999999999997,"A bold, white ""TOR"" shines brightly against a dark green, bokeh-filled background, accompanied by the beeping of a device transitioning into an electronic song.",both,4756.45,uMN8fzfeueY_567,Ktkdr0OHQms_11763,Ktkdr0OHQms_32,Ktkdr0OHQms_11785,0kpiM7TWDZY_2194
135,Ktkdr0OHQms,3.8369999999999997,388.755,"The video starts with a close-up of a motorcycle's handlebars as the engine starts and revs up, then pans out to show the rider navigating a winding road through a lush green forest, the engine's roar echoing through the trees. The rider then enters a park, the engine idling softly as he comments on the scenery, including a statue of Abraham Lincoln. After leaving the park, the rider continues down a winding road, remarking on the motorcycle's handling as he leans into the turns.",both,5593.9,uMN8fzfeueY_643,5_LRMz5WxUk_6434,uMN8fzfeueY_150,5_LRMz5WxUk_2668,xOlcLqh-1nY_714
136,BmzpaEBs4YM,0.0,30.866,"The video opens with a close-up of a blue motorcycle's exhaust system, including the shiny metallic pipe and black muffler, before panning out to show the entire bike parked in a lot. A man's voice can be heard, describing the motorcycle as a ""2008 GSXR 1000"" with aftermarket ""carbon fiber apex slip-ons and Akrapovic Y-pipes,"" indicating he is off-camera, admiring the bike's features.",both,5738.97,BmzpaEBs4YM_1883,YDUakUmxuOQ_3259,BmzpaEBs4YM_1465,YDUakUmxuOQ_3242,1NEm6ScZkz0_11230
137,BmzpaEBs4YM,31.666,125.533,"The video starts with a close-up of the motorcycle's sleek blue paint glistening in the parking lot as the engine roars to life, idling smoothly before revving up powerfully. The camera pans around the parked bike, highlighting its sporty design, carbon fiber exhaust, and sturdy tires, while the engine continues to idle in the background.  After a moment, the motorcycle takes off, leaving the rumble of its engine echoing as it speeds away.",both,5551.37,BmzpaEBs4YM_1883,YDUakUmxuOQ_3242,U0Xg-QFdVSA_8153,YDUakUmxuOQ_3304,YDUakUmxuOQ_3259
138,BuoZDMr3Bok,0.0,34.834,"A woman in a pink bikini top tends a bar, playfully interacting with the beer tap as she prepares to pour a drink. The sound of a nearby crowd cheering and men talking suggests the bar is bustling with patrons.",both,5041.1,XSeAxJDoH2w_3825,XSeAxJDoH2w_3846,BuoZDMr3Bok_0,Ieeo-ZlI8Z4_2217,BuoZDMr3Bok_398
139,BuoZDMr3Bok,34.834,47.781,"As the woman finishes mixing a drink, a man off-screen expresses his approval, excitedly asking to drink it directly from the mixing glass, eliciting a cheerful ""Woo-hoo-hoo!"" from him and a pleased ""Nice"" from the woman.",both,5142.53,Y4rF8B9zucY_1990,aXV-U1p2owM_193386,VCaBK8NxCA8_418,2Vh-xCGMLzg_766,aXV-U1p2owM_128094
140,DMhR1dDjBpc,1.968,61.594,"A young woman dances playfully in a crowded outdoor area, her joyous energy mirrored by the lively pop music accompanying her moves.",both,4642.1,TnMrrg9ssXA_240673,koEB4XPd9IM_4824,40SL-m4u-LQ_3797,sNm_rmkzt3Y_96,40SL-m4u-LQ_2115
141,DMhR1dDjBpc,61.594,88.355,"As the energetic pop music continues, the woman, now in a white t-shirt and black shorts, continues dancing with enthusiasm, her red lips accenting her joyful expression as she moves to the rhythm in the crowded outdoor setting.",both,4697.92,sNm_rmkzt3Y_96,uzXK3OkmOL8_5782,xPYKV9H51Sc_60349,40SL-m4u-LQ_1297,ErNL6TY1GfI_1568
142,A0O8rz72y5Y,2.8,7.1,"Against a vibrant blue patterned background, two boys, one in pink and the other in yellow, beam at the camera, their playful expressions and the echoing electronic music hinting at a fun-filled selfie session.",both,4825.38,A0O8rz72y5Y_198,Hxlmu8ckhFE_3306,vNHS63vQoOc_5200,Hxlmu8ckhFE_4030,Hxlmu8ckhFE_5678
143,A0O8rz72y5Y,23.8,109.5,"A young boy in a pink shirt, sitting on a woven chair, playfully aims a remote at the camera as a woman's voice says ""Tchau"" and slams a door. Later, two boys appear, the second one making silly faces, while a child's voice pretends there are gunshots, creating a playful atmosphere despite the tense audio. Finally, the first boy, now in a red shirt, appears lost in thought, rubbing his nose as the audio transitions to a conversation about watching Sesame Street.",both,5610.8,A0O8rz72y5Y_1201,A0O8rz72y5Y_696,A0O8rz72y5Y_1427,A0O8rz72y5Y_3192,A0O8rz72y5Y_519
144,AD5MFhTOQp0,0.0,82.6,"A man narrates the features of the Taravista Apartments, highlighting the spacious apartments, convenient location, and amenities like a pool, gym, and laundry facilities, as the video showcases the property's exterior, including a park-like setting and a gated pool area, and then transitions to the interior, featuring a modern kitchen and a comfortable living room.",both,5196.22,AD5MFhTOQp0_2312,IR6tTS8r6Jw_2810,AD5MFhTOQp0_205,IR6tTS8r6Jw_195,AD5MFhTOQp0_2321
145,AD5MFhTOQp0,82.6,85.633,"The video transitions to a black screen displaying ""EQUAL HOUSING OPPORTUNITY"" in bold white letters, alternating with a simple graphic of a house encompassing an equal sign, while a woman's voice can be briefly heard.",both,4985.51,6toId2MsGrI_9749,Qt7OgOB_TVU_31510,JgeBS1hC2cM_7327,Z-N3VYrWdKI_626,k_O7YabDgAA_414
146,ArAfhOrAixM,0.0,10.0,"A line of soccer players in yellow uniforms stand on the field with a large blue mascot, met by the roar of the crowd and a man excitedly shouting encouragement from the stands.",both,5038.44,ArAfhOrAixM_0,H7IlUr2ef_o_4024,ArAfhOrAixM_2117,8TCPDVMenzI_5705,G2igaJVic-8_1922
147,ArAfhOrAixM,10.0,115.5,"As the soccer players take their positions on the lush green field, the stadium erupts in a cacophony of cheers, applause, and spirited chants, with fans waving colorful banners and flags in support of their teams.",both,5235.56,XsM5SvEkvZI_384,G2igaJVic-8_5122,Ull7qP303ds_328,G2igaJVic-8_1066,Ull7qP303ds_292
148,AwoumR9RiHU,14.6,46.76498866213152,"A middle-aged man in a striped shirt stands in front of a blank flip chart, gesturing as he speaks directly to the camera and asks a question about pricing in a professional setting.",both,4630.37,AwoumR9RiHU_1438,AwoumR9RiHU_2982,Bo5pzWMsF4A_2867,ZlosBynTeh4_153,Bo5pzWMsF4A_2788
149,AwoumR9RiHU,47.24,137.04,"A middle-aged man in a striped shirt stands before a blank flip chart, actively engaging in a presentation. He speaks in a foreign language, his voice clear as he discusses pricing strategies and their potential impact on business outcomes.",both,5034.5,AwoumR9RiHU_1438,AwoumR9RiHU_2982,TnMrrg9ssXA_246805,ZlosBynTeh4_153,AwoumR9RiHU_314
150,64yLR2qTZcg,7.44,9.943,"As the sun bathes the city skyline in a warm glow, the camera zooms in on the towering skyscrapers, showcasing the bustling streets below, while a woman's voice announces, ""This summer, four cities, four weeks, many ways to connect the world with Becky Anderson.""",both,5278.92,64yLR2qTZcg_142,UggJrENa_Qw_1217,UUVxmfaB08Q_7455,64yLR2qTZcg_253,MLihvpIVJK8_212
