query_idx,video_id_gt,timestamp_start_gt,timestamp_end_gt,query_text,strategy,latency_server_total_ms,keyframe_1,keyframe_2,keyframe_3,keyframe_4,keyframe_5
72,sNm_rmkzt3Y,0.0,12.236916099773243,The bride and groom are joyfully dancing in the middle of the dance floor as the purple disco ball casts a vibrant hue over the reception.  The festive atmosphere is enhanced by the upbeat hip hop music playing in the background.,baseline_siglip,966.38,sNm_rmkzt3Y_191,sNm_rmkzt3Y_113,sNm_rmkzt3Y_23,sNm_rmkzt3Y_50,sNm_rmkzt3Y_41
73,sNm_rmkzt3Y,13.179,41.075,"As the upbeat pop song fills the air, the bride, now sporting stylish sunglasses, dances energetically in her black dress, surrounded by friends who are also on the dance floor.",baseline_siglip,955.85,sNm_rmkzt3Y_1159,sNm_rmkzt3Y_698,40SL-m4u-LQ_2147,40SL-m4u-LQ_2028,sNm_rmkzt3Y_227
74,lxK1YI644Lw,9.56,18.320544217687075,"As soothing music plays, the image focuses on a purple yoga mat, neatly rolled out and ready for a core workout, as indicated by the instructional text above.",baseline_siglip,958.02,lxK1YI644Lw_369,GOytCM4V23o_1631,GOytCM4V23o_1639,MwFpY7wY9-k_72,JaN79__iddI_515
75,lxK1YI644Lw,18.4,60.2,"Following the instructions on the screen, the woman lies on the mat with her arms and legs raised, slowly lifting her torso to touch her heels in rhythm with the upbeat pop and electronic music playing in the gym.",baseline_siglip,954.97,vOTU-xNzQlo_1364,lxK1YI644Lw_1185,nGNR_vrP-Ek_12531,vGcAoQ5K47M_12202,5_ktCUWKhm0_82515
76,mmuViuXyhfo,14.28,34.167,"A man in a blue polo, standing behind a table with two power inverters, explains the features of a 3000-watt model, gesturing towards it with his hand.",baseline_siglip,952.36,mmuViuXyhfo_4451,qZx7BUfi53w_14753,lEK4d1lQloM_5055,bPvb4_clf8E_6491,mmuViuXyhfo_4224
77,mmuViuXyhfo,34.167,148.681,"A man in a blue polo is standing at a trade show booth, enthusiastically explaining the features of a Xantrex power inverter, highlighting its true sine wave technology and remote control capabilities.",baseline_siglip,965.16,mmuViuXyhfo_4451,mmuViuXyhfo_376,mmuViuXyhfo_4224,mmuViuXyhfo_1508,osvkHQdxULg_1851
78,o0LY74Q2BOs,0.0,8.057324263038549,"A stylized blue scorpion takes center stage against a dark backdrop, illuminated by beams of light as a sword being drawn, followed by an explosion and a woman's scream, play out in the background.",baseline_siglip,958.87,EF2xlJIGFdQ_94458,EF2xlJIGFdQ_95402,EF2xlJIGFdQ_94655,EF2xlJIGFdQ_22656,EF2xlJIGFdQ_61147
79,o0LY74Q2BOs,8.8,77.83637188208617,"As a stylized blue scorpion explodes on a dark background, a woman with long dark hair, wearing a black and white patterned top, appears on screen and speaks directly to the camera against a vibrant, striped background, maintaining a neutral expression throughout the video.",baseline_siglip,1379.27,hZEkzHGQUnw_29482,EF2xlJIGFdQ_60332,hZEkzHGQUnw_28513,hZEkzHGQUnw_29387,EF2xlJIGFdQ_5678
80,o0MMAUX2dCo,10.0,57.02820861678005,"A large white semi-truck, parked in front of a brick building with a ""SOLD"" sign, idles loudly on an overcast day, the sound reverberating off the building. As a man approaches, he speaks excitedly about the truck, his voice nearly drowned out by the engine and a honking horn.",baseline_siglip,970.29,6o0sN5psy1I_444,cDZxv-qvcg0_6146,YDUakUmxuOQ_5844,MbpBw_NTqjE_559,_ZekEZqgwEc_3039
81,o0MMAUX2dCo,57.433,62.433,"As the semi-truck sale concludes, the word ""SOLD"" fills the screen, dramatically illuminated against a black background, accompanied by the excited voices of a man and a woman celebrating the deal.",baseline_siglip,950.88,vRO8vWryVx4_846,s8RjNHsUaQM_391,R8N7S0evA7o_9231,W5Wh4xCmPC4_12469,wyEVCUU6AbA_6946
82,k53NKmTcnZ8,14.166,27.531065759637187,"A close-up shot reveals a sleek device, possibly a Nokia phone, displaying a simple instruction to turn on a light. As electronic music plays, the scene transitions to a presentation slide showcasing the rugged Nokia 800 Tough phone against a blue backdrop, while the music shifts to a metal genre.",baseline_siglip,978.24,k53NKmTcnZ8_76,k53NKmTcnZ8_168,k53NKmTcnZ8_477,k53NKmTcnZ8_768,k53NKmTcnZ8_1153
83,k53NKmTcnZ8,28.333,210.133,"A man, standing before a large screen showcasing the Nokia 800 Tough phone, details its impressive durability and battery life, emphasizing its military-grade construction and showcasing its features with accompanying visuals of people using the phone in various scenarios.",baseline_siglip,956.45,k53NKmTcnZ8_1153,k53NKmTcnZ8_768,k53NKmTcnZ8_16,k53NKmTcnZ8_5395,k53NKmTcnZ8_755
84,kHEIxjGZFfY,0.0,77.61,"A man, standing in front of a car with its hood open, shows off a small, rectangular anti-gravity battery jump starter, explaining that he's never used it before but is going to try and start his car with a flat battery.",baseline_siglip,964.15,U9SraX8Z1m8_9025,ml38F6yqMkg_4749,U9SraX8Z1m8_8946,U9SraX8Z1m8_8867,Wn8K4O7EFcE_3959
85,kHEIxjGZFfY,77.61,83.783,"The man, having successfully jump-started his car using the device, exclaims, ""Well, that does prove it works,"" as the camera focuses on the intricate details of the car engine, its polished components gleaming under the hood.",baseline_siglip,968.17,kHEIxjGZFfY_976,_isbRnpfyik_3327,phcTSB7CzAo_2226,_snYLAkee0g_1942,_snYLAkee0g_1770
86,crEbc_uPl5g,0.0,10.066,"Against a white background, a small brown pixelated block appears in the center, soon joined by other colorful blocks, while an upbeat electronic pop song plays.",baseline_siglip,961.32,cnpdnEL2O3M_28,KIZTu8O681g_280,KIZTu8O681g_226,KIZTu8O681g_278,-IiTYqQKXlg_110
87,crEbc_uPl5g,15.066,143.666,"A man speaks in a foreign language, demonstrating how to download music from YouTube on a cracked tablet, the screen changing as he navigates through the process, eventually playing a snippet of electronic pop music.",baseline_siglip,978.78,crEbc_uPl5g_3779,crEbc_uPl5g_4260,crEbc_uPl5g_2866,crEbc_uPl5g_4301,crEbc_uPl5g_2621
88,cyQJml1jA-4,4.705,40.542040816326534,"A white Ford Focus, with its sleek design and sporty features like alloy wheels and a rear spoiler, is presented in a dealership lot while a man details its specifications, including its engine, transmission, and various features.",baseline_siglip,943.42,cyQJml1jA-4_352,cyQJml1jA-4_926,cyQJml1jA-4_161,cyQJml1jA-4_639,cyQJml1jA-4_1090
89,cyQJml1jA-4,40.559,69.458,"The video transitions from the exterior of the white Ford Focus to a close-up shot of the car's interior, showcasing its modern design and features like Bluetooth connectivity, a manual gear shift, and various safety features, as a man's voice highlights them.",baseline_siglip,960.2,cyQJml1jA-4_352,cyQJml1jA-4_974,cyQJml1jA-4_1090,Qt7OgOB_TVU_3088,cyQJml1jA-4_1398
90,bOb7bmd0IpE,0.0,86.378231292517,"A man passionately sings on an outdoor stage, bathed in the warm glow of the setting sun, as the crowd raises their hands, swaying to the rhythm of the music.",baseline_siglip,951.64,bOb7bmd0IpE_1570,TRdIVvXBB8k_4497,JVuXCJWfc1M_1211,TRdIVvXBB8k_4760,IoKT18WFFGc_3852
91,bOb7bmd0IpE,87.153,188.555,"As the sun sets, casting a warm glow on the stage, the man continues his passionate performance, transitioning from soulful Rhythm & Blues to upbeat Pop songs, the crowd's energy echoing his as they sing along, their hands raised in unison.",baseline_siglip,972.21,bOb7bmd0IpE_1570,o_lLsDzK-JM_5412,o_lLsDzK-JM_5332,JVuXCJWfc1M_1211,IoKT18WFFGc_3852
92,bmikC7Q_cCo,0.0,66.03755102040816,"A sleek gray sedan sits parked in a car dealership lot, as a woman's voice cheerfully lists its features, from its spacious interior to its impressive safety features.",baseline_siglip,946.16,R9KJXzVRG2Q_2771,bPvb4_clf8E_4338,7g6eEm0Vgf8_1289,gUT8QUVI3Hg_5657,05j4tIvoC8o_2028
93,bmikC7Q_cCo,66.099,125.024,"As upbeat pop music plays, the camera pans around the interior of the car, showing off the sleek black leather seats with red stitching and the sporty manual gear shift.",baseline_siglip,964.53,bmikC7Q_cCo_1873,ZIdFAGJrlCw_4878,QFn3VYhWnkM_18658,ZIdFAGJrlCw_5157,EtS4Uk1-jhQ_1781
94,bsMWDyBpDsM,2.902,17.484625850340137,"A group of hikers are walking on a dusty road towards their campsite, having completed their hike. The man leading the group, slightly obscured by wind noise, announces their return and discusses their final mileage.",baseline_siglip,984.33,bsMWDyBpDsM_309,bsMWDyBpDsM_433,Yw5_IfvHueo_2543,bsMWDyBpDsM_680,Yw5_IfvHueo_2645
95,bsMWDyBpDsM,17.817,37.137,"A group of hikers arrives at their campsite after 11 days on the trail, their tents arrayed across a large, open field beneath a partly cloudy sky.",baseline_siglip,955.35,bsMWDyBpDsM_680,bsMWDyBpDsM_433,bsMWDyBpDsM_309,bsMWDyBpDsM_803,KDX7SEoCj4s_5010
96,ZfP-mTFTJcc,16.549,124.691,"A family of three, bathed in the warm glow of twinkling lights, smiles for a photo, then the scene shifts as they begin talking about their travel adventures, sharing stories of amusement parks, zoos, and a memorable road trip across America.",baseline_siglip,968.36,hZEkzHGQUnw_8335,Pi0A7COd8Ew_15412,5_ktCUWKhm0_155362,5_ktCUWKhm0_163096,ZfP-mTFTJcc_1296
97,ZfP-mTFTJcc,124.691,132.932,"As a black and white photograph of three people sharing a joyful moment appears on screen, a woman speaks firmly, her voice overlapping with the end of a man's sentence as he wraps up the first episode of a podcast.",baseline_siglip,958.45,4-QV0hA-Q_w_829,WyXJK36bw78_9870,nGNR_vrP-Ek_11444,Cbvn1hI7gR0_7247,s8RjNHsUaQM_1524
98,aCE8ShZ-jUE,5.0,9.079002267573696,"As the electronic music fades, the video transitions to display the ""FXEMPIRE"" logo, with its green ""FX"" and blue ""EMPIRE"" text, against a minimalist gray background, accompanied by a tagline attributing their technical analysis to ""IG,"" represented by a red logo at the bottom.",baseline_siglip,972.75,p_u5NTopEso_7105,hScEsh2A6GA_14069,VU9rzBQMErs_6741,hGTaWfriqfs_3355,kTcnZEPSAZE_180
99,aCE8ShZ-jUE,14.7,60.033,"A man is analyzing a candlestick chart of the GBP/USD currency pair, pointing out a recent rally and highlighting a significant level at 1.3333, while anticipating the Federal Reserve's statement impact on the market.",baseline_siglip,971.38,UGGUPyzw67w_2419,Acbcm6GJBZw_2516,I_Qjixayck4_57,L76mz5AOOIE_2545,L6jhfwCgLpg_2145
100,XRVAdIQ6RzY,0.0,6.006,"The video opens with the title ""Beauchain Builders"" displayed against a gradient blue background, followed by a montage of images showcasing the company's portfolio of homes and commercial buildings. Although a man's voice can be heard, the source is not visible, and he speaks about the value a deck can add to a home.",baseline_siglip,959.47,XRVAdIQ6RzY_336,XRVAdIQ6RzY_471,XRVAdIQ6RzY_605,58oXInI52OE_44,XRVAdIQ6RzY_68
101,XRVAdIQ6RzY,10.977,13.513,"As the man continues to extol the virtues of outdoor living, the video transitions to showcase a luxurious pool with a gently curved edge, framed by a pristine wooden deck, all captured beneath a vibrant blue sky.",baseline_siglip,964.19,XRVAdIQ6RzY_336,ofZXcR-GE7o_6986,pQj1SQtprF0_60,cFMHvAVKNa8_9424,peJoONtOeOg_7866
102,XdDESCBRIXk,9.109,158.958,"A man is adjusting the settings on a large soundboard, preparing for a concert. Behind him, the stage is set up on a flatbed trailer, illuminated by stage lights.  He talks about the process of setting up the elaborate sound system, which started weeks ago.  Later, a group of people gather around the truck, some enjoying food from boxes.",baseline_siglip,963.77,XdDESCBRIXk_7082,XdDESCBRIXk_2265,XdDESCBRIXk_5703,XdDESCBRIXk_2163,XdDESCBRIXk_1715
103,XdDESCBRIXk,158.958,264.364,"The camera zooms in on the sound mixing console, showcasing the sound engineer's hands expertly navigating the faders and knobs.  A man with curly hair, illuminated by the console's lights, explains that while he doesn't get much of a break during the concert, he enjoys ""playing with the world's biggest stereo system."" As the music starts and the crowd cheers, the scene shifts to a backstage view, where the sound engineers remain hard at work ensuring a seamless audio experience for the audience.",baseline_siglip,974.86,XdDESCBRIXk_803,XdDESCBRIXk_703,XdDESCBRIXk_5480,aEf3bR9cvHM_39,hZEkzHGQUnw_10796
104,YZYYVnB0lB8,5.964,30.30204081632653,"A man dressed in a suit sits against a white background, gesturing with his right hand as he explains what a J curve is in private equity.",baseline_siglip,959.78,YZYYVnB0lB8_716,YZYYVnB0lB8_144,oBvw8UmeeHs_346,YZYYVnB0lB8_1574,PIF2Sh1KzDk_1240
105,YZYYVnB0lB8,35.744,97.347,"A simple line graph illustrating a decline in investment over time is replaced by a J-curve graph, as a man explains the concept of a J-curve in private equity, his voice accompanied by occasional background music.",baseline_siglip,963.53,YZYYVnB0lB8_144,YZYYVnB0lB8_1574,YZYYVnB0lB8_716,X40MPQXah9U_5955,CL4qjTsj0i8_4654
106,YttyCifTup0,0.0,129.133,"A woman sits at her kitchen table and prepares a breakfast of eggs, potatoes, avocado, and ham, explaining her food choices as she adds cheese to a tortilla.",baseline_siglip,982.88,VkVB9hsAf3g_4240,VkVB9hsAf3g_6162,YttyCifTup0_7338,YttyCifTup0_2359,VkVB9hsAf3g_5418
107,YttyCifTup0,130.133,542.1,"The woman sits at her dining table and enjoys her meal of pasta with cheese, occasionally talking with someone off-camera about Korean food and her preference for spicy flavors.",baseline_siglip,969.62,wA5pD_-mBMg_10728,YttyCifTup0_7338,YttyCifTup0_3119,B9t_NybAytA_11608,wA5pD_-mBMg_10452
108,Vu60fZgUVf4,10.243,75.809,"Two women, one with short curly hair in a light blazer and the other with long braided hair in a red shirt, sit side-by-side. The woman in the blazer introduces herself as Radia Scott Walker from Lexington, Kentucky, but shares that she grew up in rural Alabama during the segregated era, her words bringing a sense of reflection to her friendly smile.",baseline_siglip,967.54,bodjiB29bOY_1485,bodjiB29bOY_1447,4-QV0hA-Q_w_825,hD8dVO3LORo_2613,Vu60fZgUVf4_307
109,Vu60fZgUVf4,80.78,90.99,"Over a textured background reminiscent of mosaic tiles, the words ""NATIONAL MUSEUM of AFRICAN AMERICAN HISTORY & CULTURE"" stand out, while a bold ""SUBSCRIBE NOW"" encourages viewers to engage as upbeat pop music transitions to the sound of a man starting to speak.",baseline_siglip,986.35,JTiO20XOnFg_817,PwbBzNRNyl8_7846,o_lLsDzK-JM_4533,ZrIDTPkRa_c_5802,kcAivnYmQy8_225
110,Vv2KnmgUt-s,0.0,24.354,"A large crowd gathered in an arena, their cell phones glowing like fireflies as a band played on the brightly lit stage. The music, a blend of punk and pop, filled the air, punctuated by the cheers of the audience.",baseline_siglip,967.76,k32ysBwfGrk_1703,Vv2KnmgUt-s_1517,k32ysBwfGrk_7963,k32ysBwfGrk_1804,Vv2KnmgUt-s_453
111,Vv2KnmgUt-s,24.855,141.115,"The concert venue pulsates with energy as the band transitions from punk rock to a blend of pop and metal, captivating the massive crowd who wave their hands and sing along to the vibrant music.",baseline_siglip,970.75,kkmPsAiIvuM_1724,kkmPsAiIvuM_470,bXAlepngbt8_4045,IoKT18WFFGc_2218,IoKT18WFFGc_2429
112,WmDrqru_twQ,0.0,7.807,"The pitcher winds up and hurls the ball towards home plate as the batter swings, with the intense action captured against the backdrop of a sunny baseball field filled with cheering fans.",baseline_siglip,980.45,MwFpY7wY9-k_1557,MwFpY7wY9-k_3086,LUOj--BcEMo_17291,MwFpY7wY9-k_1465,MwFpY7wY9-k_1475
113,WmDrqru_twQ,9.776,26.793,"The video transitions from a close-up of a man holding a baseball, likely examining it before a throw, to a wider shot of the bustling stadium with fans cheering as the game continues. You can hear the excited chatter of the crowd and a man describing the action, remarking on a fan's impressive catch.",baseline_siglip,971.81,MwFpY7wY9-k_2951,MwFpY7wY9-k_1481,MwFpY7wY9-k_1465,MwFpY7wY9-k_1475,PvlM8BEcsBg_9061
114,U9kmCETbOxk,5.0,144.48,"A woman is giving a presentation on stage at a TEDx event, advocating for the importance of women in tech and promoting her idea for an online platform to inspire and empower girls interested in the field.",baseline_siglip,975.4,U9kmCETbOxk_1663,U9kmCETbOxk_1261,U9kmCETbOxk_497,U9kmCETbOxk_228,U9kmCETbOxk_3697
115,U9kmCETbOxk,145.08,148.8259410430839,"As the speaker finishes her talk, the audience erupts in enthusiastic applause, their cheers echoing through the auditorium as a photo of Jessica Ingrey is displayed on the screen behind her.",baseline_siglip,978.65,U9kmCETbOxk_3734,U9kmCETbOxk_3671,U9kmCETbOxk_3697,kSG2J6saxl0_1804,TwcvEnM8B3M_2449
116,UDoQsT84auo,0.0,67.12,"A man in a black suit and gray cap rubs his face contemplatively before a peaceful gathering of people dressed in traditional attire, their soft chanting filling the air as they sit in rows on a blue mat spread across the ground.",baseline_siglip,971.12,aXV-U1p2owM_190613,koEB4XPd9IM_3280,VeD--7mvGo0_1916,VeD--7mvGo0_1947,aXV-U1p2owM_263945
117,UDoQsT84auo,67.12,76.04,"A group of men, dressed in traditional attire, solemnly walk single file down a narrow path through the lush green woods, their quiet conversation a stark contrast to the earlier chanting.",baseline_siglip,983.63,EZlxlJifiqQ_28256,EZlxlJifiqQ_28222,N2u_bTxeGKw_44829,2llGbAybvB0_95,N2u_bTxeGKw_29067
118,UV43ALRlzmE,0.0,148.715,"A large blue and yellow industrial machine, illuminated by factory lights, hums and whirs as its various components move and interact, while a man explains its operation and functionality.",baseline_siglip,973.77,XzN4MfKGwAo_2422,EF2xlJIGFdQ_14580,1MNI153DglI_3789,EF2xlJIGFdQ_12870,qMD929Nr5SI_3598
119,UV43ALRlzmE,148.715,169.536,"The large blue and yellow machine continues to operate, its metal and plastic parts moving rhythmically, accompanied by the loud whirring and hissing of machinery, as the operator expertly manipulates its levers.",baseline_siglip,970.9,oA-BhGNK7qw_111202,EF2xlJIGFdQ_88140,EF2xlJIGFdQ_68193,EF2xlJIGFdQ_43835,oA-BhGNK7qw_120526
120,UZvpYQ-45No,0.0,26.033,"A young girl, bathed in soft light against a patterned wall, sits thoughtfully, her hand resting on her forehead, as a nearby conversation about spirits and a mysterious ""she"" unfolds.",baseline_siglip,958.15,bodjiB29bOY_710,VU9rzBQMErs_5018,TnMrrg9ssXA_211747,TnMrrg9ssXA_200727,VU9rzBQMErs_4254
121,UZvpYQ-45No,26.033,42.666,"The young girl, now seated on a leather couch, playfully makes faces at the camera, sticking out her tongue as a woman's voice, perhaps from off-screen, can be heard disagreeing and mentioning ""one of them"" and a ""club.""",baseline_siglip,971.23,da5BbuC6hQE_20994,VU9rzBQMErs_8473,IhoM6jese_Y_10281,da5BbuC6hQE_20948,Pi0A7COd8Ew_15232
122,UcKNIHy3aeQ,0.0,12.956734693877552,"A woman in a sparkling pink dress stands on stage, belting out a festive tune as the violin and piano accompany her merry melody.",baseline_siglip,985.57,UcKNIHy3aeQ_611,8aysghEkxMs_3713,8aysghEkxMs_2416,Xum6znImE18_642,6Rfvlxpc7xs_1786
123,UcKNIHy3aeQ,15.839,176.332,"As the woman in a pink gown belts out a Christmas song on stage, the backdrop alternates between a brightly lit Christmas tree and a sparkling star, creating a festive and visually dynamic performance.",baseline_siglip,961.45,UcKNIHy3aeQ_611,UcKNIHy3aeQ_1691,UcKNIHy3aeQ_95,xPYKV9H51Sc_38301,UcKNIHy3aeQ_3849
124,UmQe121ktuE,10.0,15.0,"A blonde woman, identified as Ciara Donlon, Founder & CEO of THEYA Healthcare, is speaking in a professional setting, addressing the pain points of women by turning them into design features.",baseline_siglip,973.4,UmQe121ktuE_303,oYbsX2F78ho_552,oYbsX2F78ho_3167,rxRJh_6agME_2667,oYbsX2F78ho_1650
125,UmQe121ktuE,20.0,75.6,"Ciara demonstrates how to adjust the straps and back of a THEYA Healthcare bra, emphasizing its comfortable fit and suitability for post-surgery recovery, while explaining the design process and the benefits of the bamboo fabric, which is scientifically proven to be antibacterial and more absorbent than cotton.",baseline_siglip,978.22,UmQe121ktuE_693,UmQe121ktuE_727,UmQe121ktuE_773,UmQe121ktuE_593,UmQe121ktuE_508
126,MJiQqWDr_lc,0.0,138.2748299319728,"A lively group of dancers in coordinated blue outfits perform on a stage adorned with colorful curtains and a large screen displaying Japanese text, their energetic movements accompanied by upbeat pop music and the cheers of the audience.",baseline_siglip,972.54,MJiQqWDr_lc_7153,MJiQqWDr_lc_9744,MJiQqWDr_lc_13659,fx9wANarmj0_1114,MJiQqWDr_lc_12042
127,MJiQqWDr_lc,138.566,245.433,"The energetic dance performance continues on the stage, the dancers in blue moving in sync to the pop music as the audience claps along. A large white teddy bear stands out against the stage curtains, adding a playful touch to the lively atmosphere.",baseline_siglip,972.17,MJiQqWDr_lc_3296,MJiQqWDr_lc_2955,MJiQqWDr_lc_5839,MJiQqWDr_lc_11181,MJiQqWDr_lc_9744
128,JdACOoKdgAQ,0.733,6.4,"As the energetic punk music kicks in, the video showcases a minimalist design: white boxes containing letters float against a clean background, gradually arranging themselves to form the title card ""The ChannelPro Network"" in bold lettering.",baseline_siglip,971.16,JdACOoKdgAQ_49,JdACOoKdgAQ_2808,VU9rzBQMErs_711,lEK4d1lQloM_188,p_u5NTopEso_7105
129,JdACOoKdgAQ,6.4,91.4,"A man, illuminated by soft lighting against a neutral wall, speaks directly to the camera about next-generation security, his tone confident and knowledgeable as he explains the concept and its importance.",baseline_siglip,983.53,oBvw8UmeeHs_2687,XG8vW3blclY_880,MSfDVu3i9mE_2249,oBvw8UmeeHs_3056,oBvw8UmeeHs_1272
130,Jzl1EmgJc1I,11.911,133.79337868480727,"A dragon boat race is underway, the rowers intensely focused as their oars slice through the water, the sound of their synchronized paddling mixing with the cheers and shouts of the crowd and the announcer's commentary.",baseline_siglip,977.9,Jzl1EmgJc1I_990,Jzl1EmgJc1I_1344,Jzl1EmgJc1I_649,Jzl1EmgJc1I_780,Jzl1EmgJc1I_3821
131,Jzl1EmgJc1I,138.805,147.413,"The video transitions from the excitement of the dragon boat race to a promotional segment for Asia Trend Magazine, featuring a montage of captivating images showcasing the magazine's diverse content, all while a voice speaks, seemingly addressing the viewer.",baseline_siglip,975.74,Jzl1EmgJc1I_224,Jzl1EmgJc1I_217,Jzl1EmgJc1I_137,Jzl1EmgJc1I_1344,Jzl1EmgJc1I_780
132,KGjAytMacAA,0.0,201.201,"A woman with long dark hair, wearing a plaid blazer, sits on a dimly lit stage, passionately singing into a microphone as a man plays electric guitar beside her.",baseline_siglip,977.56,KGjAytMacAA_335,KGjAytMacAA_6079,KGjAytMacAA_5025,KGjAytMacAA_1675,KGjAytMacAA_0
133,KGjAytMacAA,201.201,203.203,"The woman, no longer on stage, beams in the dimly lit room, the faint sounds of the ongoing concert echoing behind her.",baseline_siglip,980.8,kSG2J6saxl0_602,4bveRsmZyXI_6244,kSG2J6saxl0_1804,4bveRsmZyXI_111,kSG2J6saxl0_361
134,Ktkdr0OHQms,0.0,3.8369999999999997,"A bold, white ""TOR"" shines brightly against a dark green, bokeh-filled background, accompanied by the beeping of a device transitioning into an electronic song.",baseline_siglip,951.93,Ktkdr0OHQms_32,Ktkdr0OHQms_11785,oA-BhGNK7qw_168899,oA-BhGNK7qw_92857,oA-BhGNK7qw_92882
135,Ktkdr0OHQms,3.8369999999999997,388.755,"The video starts with a close-up of a motorcycle's handlebars as the engine starts and revs up, then pans out to show the rider navigating a winding road through a lush green forest, the engine's roar echoing through the trees. The rider then enters a park, the engine idling softly as he comments on the scenery, including a statue of Abraham Lincoln. After leaving the park, the rider continues down a winding road, remarking on the motorcycle's handling as he leans into the turns.",baseline_siglip,961.56,xOlcLqh-1nY_714,uMN8fzfeueY_481,xOlcLqh-1nY_346,WsqcSQbH-ok_875,xOlcLqh-1nY_702
136,BmzpaEBs4YM,0.0,30.866,"The video opens with a close-up of a blue motorcycle's exhaust system, including the shiny metallic pipe and black muffler, before panning out to show the entire bike parked in a lot. A man's voice can be heard, describing the motorcycle as a ""2008 GSXR 1000"" with aftermarket ""carbon fiber apex slip-ons and Akrapovic Y-pipes,"" indicating he is off-camera, admiring the bike's features.",baseline_siglip,962.4,YDUakUmxuOQ_3259,BmzpaEBs4YM_1883,YDUakUmxuOQ_3578,BmzpaEBs4YM_3138,YDUakUmxuOQ_3242
137,BmzpaEBs4YM,31.666,125.533,"The video starts with a close-up of the motorcycle's sleek blue paint glistening in the parking lot as the engine roars to life, idling smoothly before revving up powerfully. The camera pans around the parked bike, highlighting its sporty design, carbon fiber exhaust, and sturdy tires, while the engine continues to idle in the background.  After a moment, the motorcycle takes off, leaving the rumble of its engine echoing as it speeds away.",baseline_siglip,958.34,nUo9znRufNY_14480,YDUakUmxuOQ_3578,uMN8fzfeueY_212,YDUakUmxuOQ_3286,YDUakUmxuOQ_3259
138,BuoZDMr3Bok,0.0,34.834,"A woman in a pink bikini top tends a bar, playfully interacting with the beer tap as she prepares to pour a drink. The sound of a nearby crowd cheering and men talking suggests the bar is bustling with patrons.",baseline_siglip,957.65,BuoZDMr3Bok_0,BuoZDMr3Bok_398,BuoZDMr3Bok_716,BuoZDMr3Bok_1193,BuoZDMr3Bok_1352
139,BuoZDMr3Bok,34.834,47.781,"As the woman finishes mixing a drink, a man off-screen expresses his approval, excitedly asking to drink it directly from the mixing glass, eliciting a cheerful ""Woo-hoo-hoo!"" from him and a pleased ""Nice"" from the woman.",baseline_siglip,958.54,aXV-U1p2owM_128094,aw6rLeAo4gk_181589,aXV-U1p2owM_195808,VCaBK8NxCA8_418,xPYKV9H51Sc_27019
140,DMhR1dDjBpc,1.968,61.594,"A young woman dances playfully in a crowded outdoor area, her joyous energy mirrored by the lively pop music accompanying her moves.",baseline_siglip,984.77,TnMrrg9ssXA_240673,TnMrrg9ssXA_119101,TnMrrg9ssXA_54297,MwFpY7wY9-k_471,TnMrrg9ssXA_239373
141,DMhR1dDjBpc,61.594,88.355,"As the energetic pop music continues, the woman, now in a white t-shirt and black shorts, continues dancing with enthusiasm, her red lips accenting her joyful expression as she moves to the rhythm in the crowded outdoor setting.",baseline_siglip,968.32,uzXK3OkmOL8_5782,uzXK3OkmOL8_2554,uzXK3OkmOL8_5153,uzXK3OkmOL8_2147,uzXK3OkmOL8_4713
142,A0O8rz72y5Y,2.8,7.1,"Against a vibrant blue patterned background, two boys, one in pink and the other in yellow, beam at the camera, their playful expressions and the echoing electronic music hinting at a fun-filled selfie session.",baseline_siglip,966.84,A0O8rz72y5Y_198,A0O8rz72y5Y_154,p_u5NTopEso_823,xPYKV9H51Sc_22414,TnMrrg9ssXA_205896
143,A0O8rz72y5Y,23.8,109.5,"A young boy in a pink shirt, sitting on a woven chair, playfully aims a remote at the camera as a woman's voice says ""Tchau"" and slams a door. Later, two boys appear, the second one making silly faces, while a child's voice pretends there are gunshots, creating a playful atmosphere despite the tense audio. Finally, the first boy, now in a red shirt, appears lost in thought, rubbing his nose as the audio transitions to a conversation about watching Sesame Street.",baseline_siglip,988.91,A0O8rz72y5Y_1201,A0O8rz72y5Y_755,A0O8rz72y5Y_862,aw6rLeAo4gk_229943,A0O8rz72y5Y_1427
144,AD5MFhTOQp0,0.0,82.6,"A man narrates the features of the Taravista Apartments, highlighting the spacious apartments, convenient location, and amenities like a pool, gym, and laundry facilities, as the video showcases the property's exterior, including a park-like setting and a gated pool area, and then transitions to the interior, featuring a modern kitchen and a comfortable living room.",baseline_siglip,979.47,AD5MFhTOQp0_218,AD5MFhTOQp0_2312,AD5MFhTOQp0_205,AD5MFhTOQp0_61,AD5MFhTOQp0_2468
145,AD5MFhTOQp0,82.6,85.633,"The video transitions to a black screen displaying ""EQUAL HOUSING OPPORTUNITY"" in bold white letters, alternating with a simple graphic of a house encompassing an equal sign, while a woman's voice can be briefly heard.",baseline_siglip,959.69,AD5MFhTOQp0_2550,AD5MFhTOQp0_2544,AD5MFhTOQp0_2560,AD5MFhTOQp0_2525,AD5MFhTOQp0_2501
146,ArAfhOrAixM,0.0,10.0,"A line of soccer players in yellow uniforms stand on the field with a large blue mascot, met by the roar of the crowd and a man excitedly shouting encouragement from the stands.",baseline_siglip,972.6,ArAfhOrAixM_0,ArAfhOrAixM_2117,G2igaJVic-8_3459,X-PWidOvHT8_977,G2igaJVic-8_3261
